,source,target,weight
22238,12292,12291,3.0
22239,12293,12291,1.0
22240,12294,12291,1.0
22241,12430,12291,1.0
22242,12432,12291,5.0
22243,12433,12291,3.0
22244,12571,12291,1.0
22245,12575,12291,6.0
22246,12581,12291,1.0
22247,12711,12291,1.0
22248,12716,12291,1.0
22249,12717,12291,1.0
22250,12859,12291,1.0
22251,12999,12291,1.0
22252,13140,12291,1.0
22253,13143,12291,2.0
22254,13153,12291,1.0
22255,13290,12291,2.0
22256,13440,12291,1.0
22257,13841,12291,1.0
22258,15292,12291,1.0
22259,9452,12578,1.0
22260,12006,12578,1.0
22261,12008,12578,1.0
22262,12296,12578,1.0
22263,12575,12578,1.0
22264,12718,12578,1.0
22265,12719,12578,1.0
22266,12722,12578,1.0
22267,12999,12578,1.0
22268,9452,14010,1.0
22269,9604,14010,1.0
22270,10325,14010,1.0
22271,11462,14010,1.0
22272,11599,14010,3.0
22273,11743,14010,1.0
22274,11879,14010,1.0
22275,12453,14010,1.0
22276,13146,14010,1.0
22277,13156,14010,1.0
22278,13724,14010,1.0
22279,13726,14010,1.0
22280,13728,14010,1.0
22281,13868,14010,2.0
22282,13870,14010,1.0
22283,13872,14010,2.0
22284,14008,14010,6.0
22285,14009,14010,1.0
22286,14011,14010,1.0
22287,14012,14010,3.0
22288,14294,14010,3.0
22289,14297,14010,3.0
22290,14710,14010,1.0
22291,15000,14010,1.0
22292,15127,14010,1.0
22293,15134,14010,1.0
22294,15281,14010,1.0
22295,16991,14010,1.0
22296,9453,9431,1.0
22297,10288,9431,2.0
22298,9453,10379,1.0
22299,10230,10379,1.0
22300,9453,11009,1.0
22301,9746,11009,1.0
22302,10309,11009,1.0
22303,10311,11009,1.0
22304,10585,11009,1.0
22305,10866,11009,1.0
22306,11014,11009,1.0
22307,11152,11009,2.0
22308,11291,11009,1.0
22309,11301,11009,1.0
22310,12283,11009,1.0
22311,9453,12271,1.0
22312,9869,12271,1.0
22313,10575,12271,1.0
22314,10995,12271,1.0
22315,11544,12271,1.0
22316,11706,12271,1.0
22317,11857,12271,2.0
22318,12272,12271,1.0
22319,12275,12271,1.0
22320,12276,12271,2.0
22321,12277,12271,1.0
22322,12286,12271,1.0
22323,12291,12271,1.0
22324,12843,12271,1.0
22325,13260,12271,1.0
22326,9455,10007,1.0
22327,9723,10007,1.0
22328,9724,10007,1.0
22329,9727,10007,1.0
22330,9863,10007,1.0
22331,9864,10007,1.0
22332,9865,10007,2.0
22333,10002,10007,1.0
22334,10006,10007,5.0
22335,10009,10007,1.0
22336,10011,10007,1.0
22337,10289,10007,1.0
22338,10567,10007,1.0
22339,10989,10007,1.0
22340,11993,10007,1.0
22341,12277,10007,1.0
22342,14309,10007,1.0
22343,9457,10304,1.0
22344,10161,10304,1.0
22345,10445,10304,1.0
22346,10872,10304,1.0
22347,11153,10304,1.0
22348,11294,10304,1.0
22349,11303,10304,1.0
22350,11440,10304,1.0
22351,11455,10304,1.0
22352,16803,10304,1.0
22353,9458,9459,1.0
22354,9597,9459,1.0
22355,9599,9459,1.0
22356,9600,9459,1.0
22357,9604,9459,1.0
22358,9740,9459,1.0
22359,9742,9459,1.0
22360,9743,9459,1.0
22361,9883,9459,2.0
22362,10032,9459,1.0
22363,10165,9459,1.0
22364,10305,9459,2.0
22365,11297,9459,3.0
22366,11871,9459,1.0
22367,9458,9742,2.0
22368,9459,9742,1.0
22369,9598,9742,1.0
22370,9605,9742,1.0
22371,9740,9742,1.0
22372,9741,9742,1.0
22373,10596,9742,1.0
22374,11436,9742,3.0
22375,11582,9742,1.0
22376,9458,11666,1.0
22377,9459,9743,1.0
22378,9461,9743,1.0
22379,9599,9743,1.0
22380,9601,9743,1.0
22381,9744,9743,3.0
22382,9876,9743,1.0
22383,9887,9743,1.0
22384,10017,9743,1.0
22385,10170,9743,1.0
22386,10298,9743,1.0
22387,10443,9743,2.0
22388,10583,9743,2.0
22389,10588,9743,1.0
22390,9460,12857,1.0
22391,9605,12857,1.0
22392,11152,12857,2.0
22393,11291,12857,1.0
22394,11297,12857,1.0
22395,11437,12857,1.0
22396,11440,12857,1.0
22397,12006,12857,1.0
22398,12276,12857,1.0
22399,12282,12857,1.0
22400,12290,12857,3.0
22401,12715,12857,1.0
22402,12716,12857,1.0
22403,12720,12857,1.0
22404,12723,12857,1.0
22405,12841,12857,1.0
22406,12848,12857,1.0
22407,12858,12857,2.0
22408,12996,12857,2.0
22409,12997,12857,1.0
22410,12998,12857,1.0
22411,12999,12857,2.0
22412,13000,12857,1.0
22413,13002,12857,1.0
22414,13148,12857,1.0
22415,13152,12857,1.0
22416,13421,12857,1.0
22417,16391,12857,1.0
22418,9461,10040,1.0
22419,10034,10040,1.0
22420,10182,10040,1.0
22421,10324,10040,1.0
22422,10465,10040,1.0
22423,10468,10040,2.0
22424,10894,10040,1.0
22425,11034,10040,1.0
22426,11320,10040,1.0
22427,14733,10040,1.0
22428,9461,10302,1.0
22429,9738,10302,1.0
22430,9744,10302,1.0
22431,10874,10302,1.0
22432,11170,10302,1.0
22433,13006,10302,1.0
22434,9461,10604,1.0
22435,10316,10604,2.0
22436,10320,10604,2.0
22437,10461,10604,1.0
22438,10603,10604,1.0
22439,10889,10604,6.0
22440,10891,10604,1.0
22441,11035,10604,1.0
22442,11292,10604,1.0
22443,11315,10604,1.0
22444,9461,12031,1.0
22445,9604,12031,2.0
22446,10894,12031,1.0
22447,11319,12031,1.0
22448,11890,12031,1.0
22449,12316,12031,1.0
22450,12884,12031,1.0
22451,13167,12031,1.0
22452,9525,9092,1.0
22453,9536,11245,1.0
22454,12526,11245,1.0
22455,9536,11511,1.0
22456,9540,8968,1.0
22457,9559,7402,2.0
22458,9564,11287,1.0
22459,9863,11287,1.0
22460,9893,11287,1.0
22461,10300,11287,1.0
22462,10446,11287,1.0
22463,11001,11287,2.0
22464,11003,11287,1.0
22465,11012,11287,2.0
22466,11146,11287,4.0
22467,11282,11287,1.0
22468,11286,11287,4.0
22469,11289,11287,1.0
22470,11426,11287,1.0
22471,11433,11287,1.0
22472,11566,11287,1.0
22473,11567,11287,2.0
22474,11861,11287,1.0
22475,11877,11287,1.0
22476,12718,11287,1.0
22477,9567,9022,1.0
22478,9571,10280,1.0
22479,9595,10280,1.0
22480,9604,10280,1.0
22481,10138,10280,2.0
22482,10139,10280,3.0
22483,10146,10280,1.0
22484,10419,10280,1.0
22485,10438,10280,1.0
22486,10580,10280,1.0
22487,11139,10280,1.0
22488,12998,10280,2.0
22489,9571,13413,2.0
22490,9577,13413,1.0
22491,11851,13413,1.0
22492,11983,13413,1.0
22493,12283,13413,1.0
22494,12845,13413,1.0
22495,13289,13413,1.0
22496,13694,13413,2.0
22497,13840,13413,1.0
22498,14125,13413,2.0
22499,14956,13413,1.0
22500,9574,11582,1.0
22501,9742,11582,1.0
22502,10020,11582,2.0
22503,10161,11582,1.0
22504,10443,11582,1.0
22505,10587,11582,1.0
22506,11108,11582,1.0
22507,11156,11582,1.0
22508,11159,11582,1.0
22509,11298,11582,1.0
22510,11300,11582,1.0
22511,11434,11582,1.0
22512,11440,11582,1.0
22513,11441,11582,1.0
22514,11442,11582,1.0
22515,11543,11582,1.0
22516,11584,11582,1.0
22517,11588,11582,2.0
22518,11724,11582,1.0
22519,11865,11582,3.0
22520,11868,11582,1.0
22521,11997,11582,1.0
22522,12283,11582,1.0
22523,12450,11582,1.0
22524,12575,11582,1.0
22525,9575,10453,1.0
22526,10149,10453,1.0
22527,10170,10453,1.0
22528,10312,10453,1.0
22529,10446,10453,1.0
22530,10454,10453,1.0
22531,10457,10453,1.0
22532,10587,10453,1.0
22533,10595,10453,4.0
22534,10599,10453,1.0
22535,10876,10453,1.0
22536,10878,10453,1.0
22537,11012,10453,1.0
22538,11150,10453,1.0
22539,11161,10453,1.0
22540,11315,10453,1.0
22541,11580,10453,1.0
22542,11731,10453,1.0
22543,9576,14020,1.0
22544,13456,14020,1.0
22545,14013,14020,1.0
22546,14581,14020,2.0
22547,9577,8306,1.0
22548,9578,12706,1.0
22549,12269,12706,1.0
22550,12560,12706,2.0
22551,9580,8872,2.0
22552,9581,8872,1.0
22553,9583,8872,2.0
22554,11438,8872,1.0
22555,11704,8872,1.0
22556,11863,8872,1.0
22557,9581,9725,1.0
22558,9724,9725,1.0
22559,9728,9725,1.0
22560,9747,9725,1.0
22561,9855,9725,1.0
22562,10144,9725,1.0
22563,10852,9725,1.0
22564,11142,9725,1.0
22565,9583,10458,1.0
22566,10605,10458,2.0
22567,10607,10458,1.0
22568,9584,10028,1.0
22569,9890,10028,1.0
22570,10024,10028,1.0
22571,10169,10028,1.0
22572,11600,10028,1.0
22573,9584,10307,1.0
22574,9604,10307,1.0
22575,9605,10307,1.0
22576,9745,10307,1.0
22577,9746,10307,1.0
22578,9752,10307,1.0
22579,10166,10307,2.0
22580,10293,10307,1.0
22581,10421,10307,2.0
22582,10449,10307,2.0
22583,10450,10307,2.0
22584,10585,10307,1.0
22585,10591,10307,1.0
22586,10867,10307,2.0
22587,11295,10307,1.0
22588,11316,10307,2.0
22589,12020,10307,1.0
22590,12561,10307,1.0
22591,9584,10314,1.0
22592,9585,10024,1.0
22593,9604,10024,1.0
22594,9740,10024,1.0
22595,9881,10024,2.0
22596,9882,10024,2.0
22597,9883,10024,1.0
22598,9888,10024,1.0
22599,10023,10024,1.0
22600,10025,10024,2.0
22601,10026,10024,2.0
22602,10029,10024,1.0
22603,10166,10024,1.0
22604,10168,10024,1.0
22605,10170,10024,1.0
22606,10171,10024,1.0
22607,11014,10024,1.0
22608,11015,10024,1.0
22609,11017,10024,1.0
22610,9586,11005,1.0
22611,10012,11005,1.0
22612,10863,11005,2.0
22613,11282,11005,1.0
22614,11287,11005,2.0
22615,11426,11005,1.0
22616,11720,11005,1.0
22617,11723,11005,2.0
22618,9586,12963,1.0
22619,13392,12963,2.0
22620,13678,12963,3.0
22621,9588,11422,1.0
22622,11132,11422,2.0
22623,11140,11422,1.0
22624,11302,11422,1.0
22625,12277,11422,1.0
22626,9589,10156,2.0
22627,9873,10156,1.0
22628,10012,10156,2.0
22629,10154,10156,1.0
22630,10163,10156,1.0
22631,10291,10156,1.0
22632,10298,10156,1.0
22633,10444,10156,1.0
22634,13855,10156,1.0
22635,9589,11462,1.0
22636,9885,11462,1.0
22637,9893,11462,1.0
22638,10170,11462,1.0
22639,10465,11462,1.0
22640,10466,11462,1.0
22641,10467,11462,1.0
22642,10603,11462,1.0
22643,10610,11462,3.0
22644,10894,11462,1.0
22645,11319,11462,1.0
22646,11321,11462,1.0
22647,11322,11462,1.0
22648,11456,11462,1.0
22649,11461,11462,1.0
22650,11463,11462,6.0
22651,11603,11462,1.0
22652,11604,11462,2.0
22653,11605,11462,3.0
22654,11606,11462,1.0
22655,11717,11462,1.0
22656,11747,11462,1.0
22657,11884,11462,2.0
22658,11885,11462,1.0
22659,12026,11462,1.0
22660,12030,11462,1.0
22661,12304,11462,1.0
22662,12309,11462,1.0
22663,12313,11462,1.0
22664,12315,11462,1.0
22665,12734,11462,1.0
22666,12739,11462,2.0
22667,13023,11462,1.0
22668,14010,11462,1.0
22669,14012,11462,1.0
22670,15160,11462,1.0
22671,15272,11462,1.0
22672,17570,11462,2.0
22673,9590,13860,1.0
22674,11715,13860,1.0
22675,13146,13860,2.0
22676,13151,13860,1.0
22677,13287,13860,1.0
22678,13717,13860,1.0
22679,13719,13860,2.0
22680,13861,13860,1.0
22681,13998,13860,2.0
22682,14141,13860,1.0
22683,9590,14216,1.0
22684,12810,14216,1.0
22685,13932,14216,1.0
22686,13933,14216,1.0
22687,9591,10586,3.0
22688,9595,10586,3.0
22689,9740,10586,1.0
22690,9880,10586,3.0
22691,10312,10586,2.0
22692,10444,10586,4.0
22693,10865,10586,3.0
22694,10870,10586,1.0
22695,11013,10586,2.0
22696,11286,10586,1.0
22697,11296,10586,1.0
22698,11301,10586,1.0
22699,9591,12560,1.0
22700,12563,12560,1.0
22701,12705,12560,1.0
22702,12706,12560,1.0
22703,14693,12560,1.0
22704,9591,13151,2.0
22705,10170,13151,1.0
22706,10853,13151,1.0
22707,11310,13151,1.0
22708,11446,13151,1.0
22709,11877,13151,1.0
22710,11878,13151,1.0
22711,12009,13151,1.0
22712,12438,13151,2.0
22713,12442,13151,2.0
22714,12443,13151,1.0
22715,12575,13151,2.0
22716,12584,13151,1.0
22717,12590,13151,1.0
22718,12724,13151,1.0
22719,12837,13151,1.0
22720,12873,13151,1.0
22721,13006,13151,1.0
22722,13009,13151,5.0
22723,13011,13151,2.0
22724,13014,13151,1.0
22725,13016,13151,1.0
22726,13024,13151,1.0
22727,13152,13151,2.0
22728,13153,13151,1.0
22729,13157,13151,1.0
22730,13293,13151,1.0
22731,13433,13151,1.0
22732,13442,13151,1.0
22733,13444,13151,1.0
22734,13716,13151,1.0
22735,13722,13151,1.0
22736,13860,13151,1.0
22737,14139,13151,1.0
22738,14142,13151,1.0
22739,14994,13151,1.0
22740,17268,13151,1.0
22741,9591,14269,1.0
22742,12004,14269,1.0
22743,12588,14269,1.0
22744,14126,14269,1.0
22745,14130,14269,2.0
22746,14268,14269,1.0
22747,14408,14269,1.0
22748,14409,14269,1.0
22749,14410,14269,2.0
22750,14414,14269,1.0
22751,14701,14269,1.0
22752,15121,14269,1.0
22753,15126,14269,1.0
22754,16830,14269,1.0
22755,9592,10017,1.0
22756,9604,10017,1.0
22757,9873,10017,1.0
22758,9874,10017,1.0
22759,9875,10017,1.0
22760,10014,10017,1.0
22761,10015,10017,1.0
22762,10016,10017,1.0
22763,10018,10017,3.0
22764,10157,10017,1.0
22765,10159,10017,3.0
22766,10301,10017,1.0
22767,10445,10017,1.0
22768,10591,10017,1.0
22769,10877,10017,1.0
22770,10890,10017,2.0
22771,9592,10306,1.0
22772,10021,10306,1.0
22773,10305,10306,1.0
22774,10871,10306,1.0
22775,11308,10306,1.0
22776,11447,10306,1.0
22777,11453,10306,1.0
22778,9592,10448,1.0
22779,10180,10448,2.0
22780,10444,10448,1.0
22781,10447,10448,1.0
22782,10879,10448,1.0
22783,11149,10448,2.0
22784,11166,10448,1.0
22785,11589,10448,1.0
22786,12283,10448,2.0
22787,9592,11019,1.0
22788,10555,11019,1.0
22789,10839,11019,1.0
22790,10878,11019,1.0
22791,10990,11019,1.0
22792,11131,11019,2.0
22793,11273,11019,1.0
22794,11302,11019,1.0
22795,11543,11019,1.0
22796,11842,11019,1.0
22797,11983,11019,1.0
22798,13706,11019,1.0
22799,15273,11019,1.0
22800,9592,12581,1.0
22801,11446,12581,2.0
22802,11450,12581,1.0
22803,11587,12581,1.0
22804,12010,12581,1.0
22805,12012,12581,3.0
22806,12309,12581,1.0
22807,12437,12581,2.0
22808,12438,12581,1.0
22809,12441,12581,4.0
22810,12450,12581,1.0
22811,12575,12581,1.0
22812,12579,12581,1.0
22813,12582,12581,2.0
22814,12718,12581,1.0
22815,12723,12581,4.0
22816,13010,12581,1.0
22817,13144,12581,1.0
22818,13716,12581,1.0
22819,14291,12581,1.0
22820,14718,12581,1.0
22821,14721,12581,1.0
22822,9594,10162,1.0
22823,9604,10162,1.0
22824,10022,10162,1.0
22825,10154,10162,1.0
22826,10163,10162,2.0
22827,10291,10162,2.0
22828,10305,10162,1.0
22829,10850,10162,1.0
22830,10871,10162,1.0
22831,10885,10162,1.0
22832,10891,10162,1.0
22833,10993,10162,1.0
22834,11151,10162,1.0
22835,11152,10162,1.0
22836,11298,10162,1.0
22837,11603,10162,1.0
22838,11740,10162,1.0
22839,13012,10162,1.0
22840,13716,10162,1.0
22841,9594,10164,1.0
22842,9604,10164,3.0
22843,10306,10164,1.0
22844,10311,10164,1.0
22845,10585,10164,1.0
22846,10591,10164,1.0
22847,11016,10164,1.0
22848,11305,10164,1.0
22849,9595,11166,3.0
22850,9749,11166,1.0
22851,10320,11166,1.0
22852,10448,11166,1.0
22853,10595,11166,1.0
22854,10881,11166,1.0
22855,10883,11166,1.0
22856,11164,11166,2.0
22857,11167,11166,1.0
22858,11453,11166,1.0
22859,11872,11166,1.0
22860,12310,11166,1.0
22861,9595,11173,2.0
22862,9601,11173,1.0
22863,9605,11173,1.0
22864,10033,11173,2.0
22865,10891,11173,1.0
22866,11014,11173,1.0
22867,11025,11173,1.0
22868,11030,11173,1.0
22869,11031,11173,8.0
22870,11172,11173,7.0
22871,11295,11173,1.0
22872,11314,11173,1.0
22873,11453,11173,1.0
22874,11457,11173,1.0
22875,11458,11173,1.0
22876,11460,11173,4.0
22877,11880,11173,1.0
22878,9595,13695,1.0
22879,17255,13695,1.0
22880,9596,8444,2.0
22881,9596,9873,1.0
22882,9723,9873,1.0
22883,9728,9873,1.0
22884,9731,9873,3.0
22885,9746,9873,1.0
22886,10015,9873,1.0
22887,10016,9873,4.0
22888,10868,9873,1.0
22889,9597,12873,1.0
22890,11026,12873,1.0
22891,12296,12873,1.0
22892,12438,12873,1.0
22893,12441,12873,1.0
22894,12446,12873,1.0
22895,12448,12873,1.0
22896,12723,12873,1.0
22897,12724,12873,1.0
22898,12730,12873,1.0
22899,12875,12873,1.0
22900,13012,12873,1.0
22901,13014,12873,3.0
22902,13016,12873,2.0
22903,13149,12873,1.0
22904,13151,12873,1.0
22905,13156,12873,2.0
22906,13169,12873,1.0
22907,14295,12873,1.0
22908,9599,10872,2.0
22909,9886,10872,1.0
22910,10022,10872,1.0
22911,10027,10872,1.0
22912,10304,10872,1.0
22913,10583,10872,1.0
22914,10588,10872,2.0
22915,10589,10872,2.0
22916,10590,10872,1.0
22917,10871,10872,2.0
22918,11013,10872,2.0
22919,11016,10872,1.0
22920,11018,10872,1.0
22921,11291,10872,1.0
22922,11297,10872,1.0
22923,11441,10872,1.0
22924,11857,10872,1.0
22925,9599,12015,1.0
22926,11446,12015,1.0
22927,11577,12015,1.0
22928,11584,12015,1.0
22929,11860,12015,1.0
22930,11873,12015,1.0
22931,11874,12015,4.0
22932,11887,12015,1.0
22933,12016,12015,2.0
22934,12290,12015,1.0
22935,12299,12015,1.0
22936,12312,12015,1.0
22937,12443,12015,1.0
22938,12725,12015,1.0
22939,12738,12015,1.0
22940,13422,12015,1.0
22941,14002,12015,2.0
22942,14440,12015,1.0
22943,9600,10452,2.0
22944,9738,10452,1.0
22945,10137,10452,1.0
22946,10168,10452,1.0
22947,10169,10452,1.0
22948,10312,10452,2.0
22949,10450,10452,1.0
22950,10580,10452,1.0
22951,10870,10452,1.0
22952,11031,10452,2.0
22953,11153,10452,1.0
22954,11585,10452,3.0
22955,9600,10884,1.0
22956,9600,12740,1.0
22957,11172,12740,1.0
22958,11459,12740,2.0
22959,11460,12740,1.0
22960,11588,12740,1.0
22961,11742,12740,1.0
22962,11889,12740,1.0
22963,12026,12740,2.0
22964,12312,12740,3.0
22965,12448,12740,1.0
22966,12455,12740,1.0
22967,12457,12740,1.0
22968,12597,12740,1.0
22969,12598,12740,1.0
22970,12739,12740,3.0
22971,12742,12740,1.0
22972,12851,12740,1.0
22973,12882,12740,3.0
22974,12884,12740,1.0
22975,13024,12740,1.0
22976,13167,12740,1.0
22977,13872,12740,1.0
22978,14413,12740,1.0
22979,15167,12740,1.0
22980,9602,10317,1.0
22981,9605,10317,1.0
22982,10032,10317,1.0
22983,10167,10317,1.0
22984,11018,10317,1.0
22985,11030,10317,1.0
22986,11173,10317,2.0
22987,11446,10317,1.0
22988,11451,10317,1.0
22989,9602,10608,1.0
22990,9605,10608,1.0
22991,9730,10608,1.0
22992,10029,10608,1.0
22993,10178,10608,2.0
22994,10179,10608,1.0
22995,10323,10608,1.0
22996,10465,10608,3.0
22997,10467,10608,1.0
22998,10606,10608,1.0
22999,10890,10608,1.0
23000,10891,10608,2.0
23001,10892,10608,1.0
23002,10893,10608,1.0
23003,10894,10608,1.0
23004,11034,10608,2.0
23005,11320,10608,2.0
23006,11890,10608,1.0
23007,12457,10608,1.0
23008,12599,10608,1.0
23009,9603,10165,1.0
23010,9880,10165,1.0
23011,9883,10165,2.0
23012,9885,10165,1.0
23013,10023,10165,3.0
23014,10146,10165,1.0
23015,10166,10165,1.0
23016,10168,10165,1.0
23017,10309,10165,2.0
23018,10583,10165,3.0
23019,10867,10165,2.0
23020,11293,10165,1.0
23021,11580,10165,1.0
23022,9603,10894,3.0
23023,9878,10894,2.0
23024,10154,10894,1.0
23025,10325,10894,1.0
23026,10462,10894,1.0
23027,10463,10894,2.0
23028,10467,10894,2.0
23029,10468,10894,1.0
23030,10598,10894,1.0
23031,10608,10894,1.0
23032,10609,10894,2.0
23033,10610,10894,4.0
23034,10611,10894,1.0
23035,10892,10894,2.0
23036,10893,10894,1.0
23037,10896,10894,3.0
23038,11030,10894,3.0
23039,11035,10894,3.0
23040,11036,10894,7.0
23041,11038,10894,1.0
23042,11170,10894,1.0
23043,11177,10894,1.0
23044,11178,10894,1.0
23045,11316,10894,1.0
23046,11320,10894,1.0
23047,11460,10894,1.0
23048,12022,10894,1.0
23049,13879,10894,1.0
23050,14423,10894,1.0
23051,9603,10998,1.0
23052,10289,10998,1.0
23053,10434,10998,1.0
23054,10569,10998,1.0
23055,10856,10998,1.0
23056,10993,10998,1.0
23057,10996,10998,2.0
23058,11138,10998,2.0
23059,11141,10998,3.0
23060,11282,10998,1.0
23061,11286,10998,3.0
23062,11426,10998,1.0
23063,11433,10998,1.0
23064,11703,10998,2.0
23065,9603,11021,1.0
23066,9882,11021,1.0
23067,9888,11021,1.0
23068,9890,11021,1.0
23069,10451,11021,1.0
23070,10455,11021,1.0
23071,11163,11021,4.0
23072,11281,11021,1.0
23073,12298,11021,2.0
23074,13741,11021,1.0
23075,9603,11145,1.0
23076,10293,11145,1.0
23077,11302,11145,1.0
23078,11445,11145,1.0
23079,9603,11153,1.0
23080,10291,11153,1.0
23081,10304,11153,1.0
23082,10440,11153,2.0
23083,10584,11153,1.0
23084,11014,11153,1.0
23085,11147,11153,1.0
23086,11154,11153,1.0
23087,11158,11153,1.0
23088,11295,11153,4.0
23089,11437,11153,1.0
23090,11873,11153,1.0
23091,9603,11310,3.0
23092,9746,11310,1.0
23093,10462,11310,1.0
23094,10603,11310,1.0
23095,10877,11310,1.0
23096,11155,11310,1.0
23097,11172,11310,1.0
23098,11308,11310,1.0
23099,11311,11310,2.0
23100,11447,11310,1.0
23101,11452,11310,2.0
23102,11457,11310,1.0
23103,11460,11310,1.0
23104,11580,11310,2.0
23105,11880,11310,1.0
23106,12298,11310,1.0
23107,12303,11310,1.0
23108,12723,11310,1.0
23109,9603,11436,2.0
23110,9605,11436,3.0
23111,10149,11436,1.0
23112,11286,11436,1.0
23113,11293,11436,1.0
23114,11296,11436,1.0
23115,11575,11436,1.0
23116,11580,11436,1.0
23117,9603,11717,1.0
23118,10006,11717,1.0
23119,10011,11717,1.0
23120,10867,11717,1.0
23121,11033,11717,1.0
23122,11171,11717,1.0
23123,11292,11717,1.0
23124,11455,11717,1.0
23125,11718,11717,1.0
23126,12018,11717,1.0
23127,12315,11717,1.0
23128,12419,11717,1.0
23129,12427,11717,1.0
23130,13834,11717,1.0
23131,14113,11717,1.0
23132,14233,11717,1.0
23133,14263,11717,1.0
23134,9603,12282,1.0
23135,9855,12282,1.0
23136,9864,12282,1.0
23137,10296,12282,1.0
23138,11293,12282,1.0
23139,11437,12282,1.0
23140,11458,12282,1.0
23141,11603,12282,1.0
23142,11857,12282,1.0
23143,12001,12282,2.0
23144,12022,12282,1.0
